unique_id,asin,product_name,product_type,helpful,rating,title,date,reviewer,reviewer_location,review_text,type
B000066E6Y:excellent_product_except_cables_came_with_it:d._zhou,B000066E6Y,Motorola 484095-001-00 Signal Booster: Electronics,electronics,2 of 2,5.0,Excellent Product except cables came with it,"September 12, 2006",D. Zhou,,"This amplifier works as stated.  Increased my modem downstream from -7 to +9.  No obvious loss of noise ratio and upstream signals.  All TV channels are much sharper!  The cables came with the amplifier are two RG59 cable lines.  For minimum loss of broadband signals, I suggest you replace one of them with R6 cable to carry the cable signals.  Use the RG59 for the power supply only",1
B00005AW1H:plain_vanilla:engineer,B00005AW1H,Linksys WUSB11 Wireless-B USB Network Adapter: Electronics,electronics,,4.0,Plain Vanilla,"November 12, 2006",Engineer,"Colts Neck, NJ",If you want very basic capability this is the wireless adapter for you.  Slow but steady and inexpensive,1
B00005AW1H:works_great:k._booth,B00005AW1H,Linksys WUSB11 Wireless-B USB Network Adapter: Electronics,electronics,,5.0,Works great,"November 4, 2006",K. Booth,,"I bought this for my Tivo, hooked it up the day it arrived and haven't touched it since.  Great value",1
"B0007MWE1E:works_for_me:p._cao_""college_student""",B0007MWE1E,Cables Unlimited 6-Foot Digital Audio/Visual HDMI-to-DVI-D Single Link Cable: Electronics,electronics,,5.0,works for me,"November 22, 2006","P. Cao ""College Student""",Socal,People buy expensive av cables because of most people would think that more expensive cables will work better and last longer.  I've found that it's more a matter of quality control.  I'll roll the dice with cheap (price) cables untill they fail on me,1
B0007MWE1E:great_cable_for_less_money:steve,B0007MWE1E,Cables Unlimited 6-Foot Digital Audio/Visual HDMI-to-DVI-D Single Link Cable: Electronics,electronics,1 of 1,5.0,Great cable for less money,"October 28, 2006",Steve,California,Great cable that works as advertised.  Why spend $80 on a name brand cable which performs no better or no worse.  Connected a third gen Mot 6412 DVR with HD to a Sony 36XBR800. Great picture.  A name brand cable will not transmit your digital signal 6' any better than this Cables Unlimited brand will,1
"B000BHWV2M:a_great_buy.:james_hatsis_""ahr""",B000BHWV2M,Epson PictureMate Print Pack (2 Ink Cartridges/270 sheets of Glossy Photo Paper) - T5570-270: Electronics,electronics,6 of 6,5.0,A great buy.,"February 19, 2006","James Hatsis ""AHR""","Greensboro, GA USA",The only thing you will need when you buy this package is some extra paper! I love the fact that Epson advertises realistic figures for this package. Some other printer makers do not do this!,1
"B000AUQICO:i__recommend__buying_the_roady:eric_m._green_""emg""",B000AUQICO,Delphi XM Roady XT Satellite Radio Receiver: Electronics,electronics,1 of 2,4.0,i  recommend  buying the roady,"October 14, 2006","Eric M. Green ""EMG""","WILMINGTON,DE  USA","I installed the roady in my car a few days ago.my wife has a xm radio in her new vehile so i was some what familiar with the xm radio.the only reason i didn't give the  roady 5 stars was that the signal to the indash radio is poor.on the front of my in dash stereo there is a aux. input which i plugged my roady into and the roady plays crystal clear,however this connected is not mentioned in the roady instruction manual.i have three vehicles and all three have an aux. input on the front of the cd player that i plug my mp3 player into.xm radio was running a special and i got the unit and the car kit for 40.00.all in all the roady is awesome",1
B00000J47L:excellent_rechargeables:lance_jurgensen,B00000J47L,Energizer NH15BP-4 ACCU 2500mAh Rechargeable AA Batteries (Four-pack): Electronics,electronics,5 of 5,5.0,Excellent rechargeables,"August 7, 2006",Lance Jurgensen,"West Salem, WI USA","I have purchased these and other rechargeable batteries in the past. Generally I like the PowerEx batteries the best, but these Energizer batteries have really outdone the others. The seem to have the best capacity and last the longest of all the batteries I have. I have used them in my Canon S2-IS digital camera and have taken over 400 pictures during a weeklong vacation with no problems, and no recharging during the vacation",1
"B000A6TNKC:a_top-notch_universal_dvd_player:marshall_schwartz_""ms_from_phx""",B000A6TNKC,Sony DVPNS90V HDMI/SACD Single Disc DVD Player: Electronics,electronics,30 of 31,5.0,A Top-Notch Universal DVD Player,"May 13, 2006","Marshall Schwartz ""ms from phx""","Phoenix, AZ USA","There's no need to take anybody else's word for specs on this Sony DVD player when you can view or download, for free, the user's manual at http://esupport.sony.com/US/perl/model-documents.pl?mdl=DVPNS90V&LOC=3. I've been running this Sony DVP-NS90V player through a Sony widescreen HDTV and a Pioneer amplifier/receiver for several days now, and I find almost none of the problems and limitations mentioned by previous reviewers. One, for example, states that there is ""no bass management,"" yet you can (a) route more or less signal to the subwoofer by selecting ""small"" or ""large"" for the front speaker size (see page 76 of the user's manual), and also (b) increase or decrease the bass from -15 dB to +5 dB (see page 77 of the manual). Whether you prefer analog to digital audio, or you think SACD's are tops, is a matter of opinion, taste and choice and not an objective evaluation of a playback unit. I, for one, prefer DVD-Audio, and I mention this for an important reason: Some product ads and the user's manual clearly warn that this unit ""will NOT play DVD-Audio discs."" Happy surprize: it most certainly will! For my DVD-A's that have optional Dolby 5.1 and/or DTS tracks, the player simply ignores the primary DVD-A format (normally output via the 6 analog cable connectors) but still plays the Dolby or the DTS via the digital audio (optical or coaxial) connectors. For ""pure"" DVD-A's (without Dolby 5.1 or DTS tracks), it conveniently outputs the audio BOTH via the 6 analog AND the digital connectors. And in all cases above, the audio is full multi-channel surround, and not downmixed to 2-channel PCM, nor Prologic pseudo-surround. The only DVD-A function it lacks is the video slideshow often included on DVD-A's, and so displays only the ""jacket image"" onscreen. The Quick Setup allows any DVD newbie to be up and running in a short time. And the Custom Setup is so detailed with so many fine tweaks and trouble-shooters that it's bound to please even the high-end audio-video geek-freaks. In short, you'll find this to be a superior universal player, provided you read the user's manual (all 84 pages of it!), follow it, and connect equally high-quality, compatible equipment capable of exploiting its many fine features",1
B000FYZQSW:successor_to_the_lengendary_xr55!:eduardo_nietzsche,B000FYZQSW,"Panasonic SA-XR57S Digital Home Theater Receiver with HDMI, Silver: Electronics",electronics,32 of 34,5.0,Successor to the lengendary xr55!,"July 1, 2006",Eduardo Nietzsche,Houston,"...what it has that the xr55 does not: HDMI, dual-amping of front mains now available during 5.1 playback, one extra set of component inputs, and all-channel stereo (called ""party mode"" on other receivers).  

Otherwise the internal components are identical, so expect similar performance---in other words, outstanding SQ when matched with the right speakers, blows away all other receivers under five hundred bucks and most under a thousand.  

See my lengthy review of the xr55 for more details.  

Boutique audio shops do not want you to know about this product, because it'd put them out of business...they make much higher margins selling you receivers costing several times this Panasonic's prices, since their profits are usually a fixed percentage of the street price.",1
B0007KNZ8M:best_buy:rk,B0007KNZ8M,Brother HL-2070N Network Monochrome Laser Printer (Black): Electronics,electronics,1 of 1,5.0,best buy,"November 5, 2006",RK,"Rochester,NY","This is the second Brother HL-2070N printer i""ve owned. The first died during a storm and I forgot about electrical surges. The only negative on this printer is a slight curling of the pages. It is fast and reliable. The prints are crystal clear. I would recommend this product to everyone",1
B00005K3KE:decent_buy_for_the_price:,B00005K3KE,Sony SPP-A946 900 MHz Analog Cordless Phone with Answering Device (Gray): Electronics,electronics,1 of 1,4.0,Decent buy for the price,"May 17, 2002",,,"Much cheaper than other Sony machine.  Works fine -- then again, I wasn't looking for anything fancy.  Don't have problems with the speakerphone or message recording as the others did.  I like the dual keypads",1
B000086A2I:great_but_quirky_large-format_linux_printer:r._d_johnson,B000086A2I,Epson Stylus Photo 1280 Inkjet Printer (Silver): Electronics,electronics,5 of 5,4.0,Great but quirky large-format linux printer,"June 2, 2006",R. D Johnson,"Cedar Ridge, CA USA","I've had my Epson 1280 for over two years now and consider it money well spent. I run exclusively on Linux (currently Gentoo) and the Linux support for this printer (using CUPS) is superb. All modes, resolutions, etc. are supported. I use this printer a lot for engineering work printing B-size (tabloid) drawings and it works great for that.

Like just about every review states, this printer slurps ink like Homer Simpson slurps beer. Because I don't print many color photos this is not a problem for me--if I was doing that I'd get the Niagara system other reviewers cite. I've researched the Niagara system and  it looks like a good deal for heavy users. 

My main complaint with this printer--and the reason why it only gets four stars--is the ease with which the heads clog up. This printer wants to be used constantly. If you let it sit for a day or two it's almost guaranteed that one or more of the jets will clog up and you'll get streaks in the output. Then you have to either press the front-panel control or, in more extreme cases, run the head-unclogging utility (on Linux I use mtink) to force the printer to 'blow out' the plugged jets. When the printer does this it blasts ink through the heads wasting even more of the pricey ink. Do this enough and the reservoir the printer blasts the ink into (a sponge-sandpaper-like thing) will overflow and cause the head to smear ink all over the paper. That's when you get out the Windex and paper towels and clean up the mess (google the web for details.) Because of this 'trait' I would not recommend this printer for casual users.

Still, for B-sized printing and high-quality photos, and considering how well supported it is under Linux, there's not much else better out there",1
"B000086A2I:big_work_horse,_colors_just_right:adam_w._chapin_""chipmunkartist""",B000086A2I,Epson Stylus Photo 1280 Inkjet Printer (Silver): Electronics,electronics,3 of 3,5.0,"Big Work Horse, Colors Just Right","February 21, 2006","Adam W. Chapin ""chipmunkartist""","Grand Rapids, MI","Having owned a 1280 for a year and a half thus far, I can say that this printer is for somone who wants a reliable and problem free large format printer that produces on target results. The drivers at least for Mac OS X are easy to understand and reliable. The ability to manage the printer such as doing a nozzle check and a head clean right from the application that is going to be printing, is a vey nice touch as well. However, it is the colors that this printer gets high reviews from me. By using mat or glossy photo paper and making the proper print settings, one can get nice rich colors that are on cue. Thus this printer makes good for doing proofs. As an artist and Graphic Designer, having this quality is a blessing since this print cost $ 400 at the time of parchase. Compare that to profesional quality workhorses going from $2000 on up. Also being able to print up to 13 x 19 save me loads of time since that cuts down on the number of trips to my local print service to have them do my print outs on there large format printers. The only minuses are that one needs a generous amout of desktop realestate to acomadate the 1280 as it is almost twice the size of a normal 8 1/2 x 11 printer. Also one needs be prepared to shell out some payolla as the ink cartriges can get pricey. But what inkjet dosen't have that problem? Anyway that little expences is nullified by savings of not having to go to my print service so often. So any one looking for a good large format printer that produces some good printouts and not have to pay an arm and a leg for it, the 1280 is a very good cadadate for that job. So I'm giving 5 stars on the Epson 128",1
B00008XETC:quality_cable:b._blom,B00008XETC,Monster Cable DVI400-1M DVI-D Video Cable: Electronics,electronics,2 of 2,5.0,Quality Cable,"September 13, 2006",B. Blom,"Colorado, USA","I ordered the 4 meter cable which was pictured with 24 pin connectors and received one with 18 pins.  Found out that the missing middle 6 pins are used to transmit audio which my monitor doesn't support anyway.  Originally, the DVI-D specification allowed for both a video signal and an audio signal, but most manufacturer's have only used the video portion.  If you need a DVI-D cable, an 18 pin connector will most likely work since most devices won't process the audio signal anyway.  There are a few (very few) devices that do use all 24 pins, but with the advent of HDMI, nobody really makes them anymore",1
B00008XETC:my_review:baonam_truong,B00008XETC,Monster Cable DVI400-1M DVI-D Video Cable: Electronics,electronics,0 of 1,5.0,My Review,"July 8, 2006",Baonam Truong,,Product came in as describe.  Super clear picture quality as it's supposed to be as Monster Cable brand,1
B000E1FYRO:great_value_for_money!:gerald_khoo,B000E1FYRO,Sennheiser HD 205 Studio Monitor DJ Headphones w/ Swivel Ear Cup: Electronics,electronics,10 of 10,5.0,Great value for money!,"March 17, 2006",Gerald Khoo,Singapore,"The Sennheiser HD 205 is great value for money.  The design is not only comfortable, but takes out a lot of ambient noise.  This headphone does not have active noise reduction but does a good job with its closed design headphone.

The right-side is able to swivel backwards, so you can answer a phone call and not need to remove the whole headphone.  This swivel was designed for DJ's to do sound mixing, but works well for other purposes as well.

I also like its strong bass and great clarity, where I could hear sounds in music that I did not hear before.  This headphones not only works well for music, but does great with your favourite action movie.  You will hear how close the sound is, and have bullets whizzing past you and swords meeting like they are just around you.

Below are the technical specifications:

Acounstic principle: Dynamic, closed
Ear coupling: Supra-aural
Frequency response: 14-20,000 Hz
Max SPL at 1kHz, 1 Vrms: 112 dB
THD at 1kHz, 100 dB SPL: &lt; 0.5%
Impedance: 32 Ohms
Weight (without cable): 206 g
Singnal cable: 3 m copper cable (OFC), single-sided
Connector/adapter: 3.5 mm stereo jack with 6.3 mm adapter

This headphones comes with a 2 year warranty and a protective pouch for the headphones",1
B0001W9IIC:very_good_for_this_money:myopinion,B0001W9IIC,Panasonic KX-TG5050W 5.8 GHz Cordless Phone (White): Electronics,electronics,3 of 3,5.0,Very good for this money,"November 20, 2005",myopinion,,"I bought this phone at Amazon, and I am happy with it. Provides very good sound quality, comfortable navigation,address book and Caller ID.With its 5.8 GHz frequency speed, it is much better than my previous one which was Panasonic 2.4GHz and did not have light signal on handset when you have a new message.",1
"B00003WGP5:good_product:guillermo_castro_""castor""",B00003WGP5,Garmin eTrex GPS with Waterproof Exterior (Yellow): Electronics,electronics,0 of 2,4.0,good product,"November 3, 2006","Guillermo Castro ""castor""",Honduras,"takes a little time to start operating, very good for the price a little trouble using it inside ca",1
B00003WGP5:excelent__for_its_price:domingo_rodriguez,B00003WGP5,Garmin eTrex GPS with Waterproof Exterior (Yellow): Electronics,electronics,1 of 1,5.0,excelent  for its price,"August 24, 2006",Domingo Rodriguez,Dominican Republic,"This simple device is reliable for fixing positions. And If you know about coordinates, you can set it in, and bingo. You can compensate what it lacks of by using coordinates from a map while you paid unexpensive",1
B0000C20XD:fantastic_speakers:kenneth_e._aldridge,B0000C20XD,"Altec Lansing VS4121 2.1 Computer Speaker System, 3 piece: Electronics",electronics,,5.0,Fantastic Speakers,"October 16, 2006",Kenneth E. Aldridge,"Franklin, Oh.","What a wonderful surprize.  It took about ten minutes to install them to my HP Media center computer.  They replace speakers that came with my 19"" monitor which were lousy to say the least. (speaker make with held) But the vs 4121s surpassed all my expectations.  While I am not an audiophile, I do admire and expect good faithful sound reproduction and these speakers more than do the job.  I don't understand how the more expensive ones can do any better.  Suffice to say I am completely satsfied and would highly recommend them to anyone looking for their moneys worth",1
B000BNDEZY:fire_and_forget:knowledge_seeker,B000BNDEZY,Buffalo Technology AirStation Turbo G High Power Wireless Ethernet Converter ( WLI-TX4-G54HP ): Electronics,electronics,,5.0,Fire and forget,"October 23, 2006",Knowledge Seeker,"Florida, USA","This was a breeze to setup, even with WPA2 to ensure privacy.  I also hooked up an Xbox360 and it has never failed in since I bought it about 6 month ago.

Much better value then your average gaming adaptor since it has multiple ports so you can hook up all your gizmos at the entertainment center rather then buying a wireless adaptor for each (i.e. Tivo, PS2, etc...)

I love it, and for the price, you could not beat it.",1
B00006I56A:portability_is_nice:c._hui,B00006I56A,"Coby CX-TV1 5"" Black-and-White TV with AM/FM Tuner: Electronics",electronics,,5.0,portability is nice,"August 4, 2006",C. Hui,,"Having a TV in the car make the carpool-commute a little easier.  Obviously, the driver can't watch it, but the passengers can.  All of the chords and connectors are included.  Great price",1
"B000CS7UTY:a_little_pricy,_but_it_was_worth_it.:j._willig_""cosmo_jiggy""",B000CS7UTY,Creative Zen Vision:M 30 GB MP3 and Video Player (Pink): Electronics,electronics,3 of 3,5.0,"A little pricy, but it was worth it.","November 13, 2006","J. Willig ""Cosmo Jiggy""","Sumter, SC USA","This is my first time ever buying a really expensive MP3 player.  I bought it three weeks ago.  If I hadn't seen the Creative Zen Vision:M, I probably would have bought the Sandisk Sansa E260.  I love being able to bring my cartoon/tv shows over to a friends house so we can watch them on the tv.  There is one problem I've had with it.  I'm not sure if anyone else has had this, but there is some slight static noise that happens once in a while when I'm listening to music.  I don't think it's the MP3s, because I've never ran into the problem with my other MP3 players.  If only they would've added the video cable for the TV and kept the charger, then I would've rated it a 5",1
B0001H4BMU:don't_overlook_this_player:wiseguy_945,B0001H4BMU,Samsung DVD-HD841 Up-Converting DVD Player: Electronics,electronics,2 of 3,5.0,Don't overlook this player,"June 30, 2006",Wiseguy 945,"Omaha, NE","Earlier this week I received the factory referbished Samsung HD841.  I have had a few days to use it and compare it to my other players, mainly my Philips 642, which have been excellent players for me. This Model does well.  I don't understand why this model has such a rough reveiw.  Note, this model has the DVI output, If your TV has an HDMI port, you will want to check out the Samsung HD 850 (identical otherwise).  First, this model has component, composite and S-video hook ups, as well as the DVI port (still have to run seperate sound out with DVI). Also, this model does feature digital coax sound out and optical sound out as well for systems that can handle 5.1 THX.  Many upconvert models do not have the digital outs on lower priced models. The picture quality is great, at 480p comparable with my Philips.  Again, The upconvert works well out the DVI hook up to my TV, but to be honest, it is hard to tell any difference between it and a good 480p progressive scan player, at least on my tv which is a 23"" 720p LCD.  Menus also are a bit difficult to figure out at first as well.  The user manual is less than impressive at explaining thing, in fact, it does not have an index.  But, it the main thing is that the player is does perform well, and is a name brand product from samsung (I have had some offbrand experience and have had perfomace problems).  THis player also appears to have DivX available on it, not noted in the product discription, so that was a suprise as well.  This will allow the use of MP4 movie files.  The remote again is bigger and at first more difficult than my other players, but after a day or so it actually is better because many of the features are available to change at the push of a button instread of going through the menus.  In all, I will continue to explore this new player, but in all it seems to be a quality product that has received some bad flack.  So give it a chane, the prices are good currently, quality has been good, and it is a Samsung.
Note to the technosavy: I have not had luck using the component upconvert code that is available on other web sites, so I am using my DVI input for upconvert.  Also, the new Blue ray (HD 1080p) DVD players are out, so if you have the expensive hi res tvs that can handle this, you might want to wait and save till you can get the new DVD players.  
Note 2: the factory referbished models come with a DVI cable, a 20-30 dollar value that many don't come with",1
B000BYCNM8:quality_at_a_good_price:brent_t._horton,B000BYCNM8,LCD Articulating Wall Mount for Screens Up To 22 In with vesa 75/100MM: Electronics,electronics,1 of 1,5.0,Quality at a good price,"August 25, 2006",Brent T. Horton,"Cleveland,Oh","This was one of the cheapest tv mounts and it had all the options the expensive ones had it will pull away from the wall as well as allow the screen to pivot up and down.It also compacts up close to the wall.
I dont know what other features someone would want in a mount.
It is also very smooth when it moves and there is not any deflection or sloppiness in the construction, altough I only put a 14"" lcd on it",1
"B00063ZVJQ:i'd_have_given_it_5_stars_except_for_one_irritating_feature:kevin_corn_""rareanduniquebooksonline.com""",B00063ZVJQ,Palm Cradle Kit for Handhelds (3199WW): Electronics,electronics,,4.0,I'd have given it 5 stars except for one irritating feature,"November 10, 2006","Kevin Corn ""rareanduniquebooksonline.com""","Indianapolis,, IN United States","There is a light that ALWAYS stays on and it is distracting, as others have noted. Otherwise, it is great. Good design, works well, no complaints. But that light...WHY did they design it with that?",1
B00076QA6K:very_nice:paul_talbert,B00076QA6K,Garmin Protective GPS Case for GPSMap 60C / 60CS: Electronics,electronics,14 of 14,4.0,Very nice,"September 26, 2005",Paul Talbert,Colorado USA,"Protects the Garmin's 60 screen from scratches, but interferes with the button operations a little. Worth the hassle to protect the screen",1
B0002XGA3Q:very_pleased:cleany,B0002XGA3Q,Polycom SoundStation2W 2.4 GHz Cordless Table-Top Conference Phone: Electronics,electronics,2 of 3,4.0,Very pleased,"July 29, 2005",Cleany,"Milwaukkee, WI","This unit works very well and we are very pleased with it. Nice construction, good sound quality on both ends. We're concerned about battery life as in # of recharges before performance decreases, but no indication right now that is an issue. I would have give the product 5 stars if it had been cheaper. This class of device is overpriced in general. Amazon's price was very good, but overall still seems over priced. I would definately buy another from Amazon as these are 25% more at other places.",1
"B0000524PB:good_cables,_but_way_overpriced.:evan_arsenault_""jaded_moon""",B0000524PB,Monster Cable GameLink 400 Component-Video Cable for PlayStation 2 (10 feet): Electronics,electronics,1 of 2,4.0,"Good cables, but way overpriced.","February 14, 2006","Evan Arsenault ""Jaded Moon""","Framingham, MA USA","This cable does improve the image quality but not by much. I was dissappointed to see very little difference between my standard PS2 stock cable and the moster cable I bought. This is not to say that the Monster cable is bad, but it just isn't worth the asking price. If you see on for under $20 then I recommend picking it up, but other than that, just avoid them because there isn't much better out there",1
"B0007KX4UQ:what_is_this_for?__high_quality_audio_and_video:ricardo_carreon_quinones_""http://ricardosblog.com""",B0007KX4UQ,Apple iPod Dock for Color Display iPods: Electronics,electronics,69 of 70,4.0,What is this for?  High quality Audio and Video,"June 30, 2005","Ricardo Carreon Quinones ""http://ricardosblog.com""","Sao Paulo, Brazil","BREAKING NEWS: If you are buying a new video playback capable iPod, please look for the new iPod Universal dock, which has s-Video output for both photos and video.  It is also ready to accept a control remote so you can control your iPod from your sofa.

Is this expensive?  The answer is probably yes.  This dock was included on the original iPod Photo of late 2004 (priced $500-$600), the dock was removed as Apple lowered the prices this year to their current levels for color iPods.  However, for a couple of uses: high quality home audio and Slide Shows on hi-res TVs, it is a great alternative.

This dock basically serves three purposes:
- The traditional synch & charge function available since the early days.
- It helps you get ""Line"" output out of an iPod.  Line output is a cleaner, higher quality sound output than the usual headphone output out of the miniplug jack.  It is the best way to connect your iPod to a home stereo or home theater.
- The super Video out for color iPods.  This function is something you cannot get without the dock.  So, if you like to show your pictures to your friends & family using a hi-res TV (Plasma, LCD or a Flat Screen) this is a great tool to use.  As an alternative, if you do not want to use s-Video and are OK with regular digital video out, a cheaper alternative is the ""Apple iPod AV Cable"" at $19 from the Apple Store or similar alternatives.

In summary, buy this if you hook your iPod to high quality audio equipment or if you regularly do hi-res slide shows on your TV.  If you don't do it, it's just too expensive as a synch/charger, since anything you need is in the iPod box",1
B0000BZOGY:well_built_and_roomy:j._stephen_shaw,B0000BZOGY,Targus TXL717 17 XL Rolling Notebook Case: Electronics,electronics,,5.0,Well built and roomy,"November 25, 2006",J. Stephen Shaw,Bethesda MD,"I bought this backpack for walking to work each day with my laptop and various other items I need to carry back and forth (umbrella, lunch, spare battery, paper, etc).  It's well designed and constructed and has fulfilled all my expectations.  Its size allows me to carry a hefty foldup umbrella which can lie horizontally.  I was concerned it size might make it intrusive or awkward, but it's not.

My only minor complaint is that the buckles on the shoulder straps slip gradually and need to be tightened every couple of days",1
B0000BZOGY:great!excellent!:n._m._ramsay,B0000BZOGY,Targus TXL717 17 XL Rolling Notebook Case: Electronics,electronics,,5.0,Great!Excellent!,"November 2, 2006",N. M. Ramsay,,"This bag is fantastic,comfortable to carry, fits loads in,protects my laptop,doubles as hand luggage.No complaints at all. Best bag I've ever bought",1
B0000A1OG9:can't_go_wrong_with_batteries:j._corsi,B0000A1OG9,RAYO30PKAAA Pro Battery: Electronics,electronics,,5.0,can't go wrong with batteries,"December 23, 2005",J. Corsi,albany ny,"Seems nowadays everything uses AAA batteries so this 30 pack is perfect for just about anyone that needs them. You know who you are. The ones with the video games, remote controls, clocks, and whatever else you need. Expecially good to get during the holidays, you should never be without",1
B000FH2BVO:good_service!!!:joseph_spivey,B000FH2BVO,"SanDisk 1 GB Ultra II MicroSD Card (SDSDQU-1024-A10M, Retail Package): Electronics",electronics,2 of 2,4.0,Good Service!!!,"August 7, 2006",Joseph Spivey,,"Received it pretty quick, but it was SDSDQU-1024-E10M.  There isn't any difference just it comes from Europe instead of the U.S. That was pretty odd but otherwise it works",1
B00067ARYQ:works_for_10_days_then_quits:daniel_brockman,B00067ARYQ,Netgear WG111T 108 Mbps Wireless USB 2.0 Adapter: Electronics,electronics,3 of 3,4.0,Works for 10 days then quits,"May 7, 2006",Daniel Brockman,"Petaluma, CA USA","My experience, with several repetitions: The adapter, continuously plugged in, continuously on, works for about 10 days, then stops working and drops the connection. It won't restart. The only way to recover is to unplug it, plug in your spare (you do have a spare, of course), and let the Netgear WG111T cool off for a couple of days. Then you plug it in again, and it works for about 10 days...",1
"B0002GRUJ6:great_product_for_the_money:scott_r._bigham_""scott""",B0002GRUJ6,StarTech.com 6FT HDMI TO HDMI DIGITAL VIDEO ( HDMIMM6 ): Electronics,electronics,8 of 8,5.0,Great Product For The Money,"March 15, 2006","Scott R. Bigham ""Scott""","Holts Summit, MO","A super picture with this cable!  For the price, you've got to try this before spending hundreds of dollars on others.  I give it 2 thumbs up",1
"B0000DJEK7:never_leave_home_without_it.:tv_guy_""tv_guy""",B0000DJEK7,Magellan RoadMate 700 Vehicle GPS with Windshield Mount: Electronics,electronics,,4.0,Never leave home without it.,"November 5, 2006","TV Guy ""TV Guy""",Southfield MI,"I purchased my first Roadmate in August 2004.  Since then I have taken it to various places in North America.  It's gotten me out of some tight spaces.  I've never gotten lost while using it.

I purchased the second one when the voice interface on the first failed.  I sent it in for repair.  (The extended warranty had just run out about 2 weeks earlier) The new RoadMate arrived in two days and has worked fine ever since.  The old Roadmate was returned to me repaired in about a week.

I gave the first one to my wife and she has used it with success ever since.

Pros:  Easy to use. Amazing detail.
Cons:  Sometimes takes a long time to acquire satellites
       Original mount is useless after about a month.  I got aftermarket
       tripod for each unit and they seem to work fine. Software updates 
       are expensive.",1
"B00005ATME:it's_worth_it._:m._aydin_""mahmut4@yahoo""",B00005ATME,Case Logic Nylon 144-Disc CD/DVD Wallet: Electronics,electronics,5 of 6,5.0,It's worth it.,"September 30, 2005","M. Aydin ""mahmut4@yahoo""","Philadelphia, PA United States","I have case logic CD wallets from 7+ years ago that are still in good shape...despite the abuse I put them through.  I bought this one only because of CD collection expansion. I find simply wiping off the outside cover with a wet sponge keeps it clean. The nylon covers really hold up over time. Remember- the ""128 cd capacity"" refers to CDs without their accompaning booklets. It's really 64 CDs with booklets.",1
B0000D8LSW:the_power_of_charging:bruce_aguilar,B0000D8LSW,Apple iPod FireWire Power Adapter: Electronics,electronics,8 of 10,5.0,The Power of Charging,"August 11, 2005",Bruce Aguilar,"Hollywood, CA","This charger is designed for every iPod EXCEPT the Shuffle.  The Shuffle connects via USB, this charger uses FireWire.

Every iPod charges while connected to a computer via FireWire or USB 2.0, but this charger allows you to charge your iPod in a wall outlet.  In addition to the charger you will need a connector cable.  You can use the one that came with your iPod or buy a second one.  Hook 'em up, plug it in the wall and get on with more important things while your iPod charges.

For international travelers, the plug pops off and you can purchase the correct plug for the country you will be visiting.  Great feature!

I have an iPod Dock connected to my stereo and use an extra connection cable along with this plug to ensure that my iPod doesn't run of of juice durring parites and long playing sessions.  I highly recommend the Power Adapter to iPod users who want the flexability to use their iPod on the road or in conjunction with a stereo",1
B00005NWV1:works_great:a._luptak,B00005NWV1,NETGEAR FA511 32-bit CarBus PC Card Mobile (10/100): Electronics,electronics,1 of 2,5.0,Works great,"November 20, 2004",A. Luptak,"Pittsburgh, PA United States",I didn't buy this on Amazon but wanted to say this device is great. The only bad thing was MY laptop is old!  Can't go wrong with this one,1
"B000ELC0GM:great_product_-_great_service:lisa_abdill_""south_orange_soccer_mom""",B000ELC0GM,Sony SLVD370P DVD/VCR Progressive Scan Combo Player: Electronics,electronics,2 of 2,5.0,Great Product - Great service,"November 4, 2006","Lisa Abdill ""South Orange Soccer Mom""",New Jersey,Our new VCR/DVD player is wonderful. Set up was easy and I am even able to record-- something that the set-up configuration on my last model was unable to do. Delivery was even faster than expected! Quality is teriffic and price was reasonable,1
"B000ELC0GM:super_sony:e._provost_""rapide_eduardo""",B000ELC0GM,Sony SLVD370P DVD/VCR Progressive Scan Combo Player: Electronics,electronics,11 of 11,5.0,Super Sony,"September 3, 2006","E. Provost ""Rapide Eduardo""","Prairie Village, Kansas USA","My old DVD would not play some of the many new formats, i.e. DVD-R, etc. This unit plays every DVD I've put in it with no hassles. The VCR has an auto tracking adjustment feature that seems to be fool proof, no stutters or static in the sound.  And the icing on the cake is the remote.  I understand it!  Plus it controls my television functions.  Excellent price and standard excellent Amazon service.  Well done",1
"B000A7NRPI:excellent_product:ankush_mittal_""ciao,""",B000A7NRPI,Altec Lansing VS4221 3-Piece Speaker System Music & Gaming System with Remote: Electronics,electronics,,5.0,Excellent Product,"November 9, 2006","Ankush Mittal ""Ciao,""",,"I bought these speakers some time back. I was a bit skeptical because the sub woofer looked a little wierd. but once I plugged it in they sounded really good..

the remote control is really handy.......

If you are looking for nice speakers for dorms or not an apartment these are it....they are really awesome......

They go really loud...I owned JBL Creatures 2 before and I prefer these to my old ones.... These Altec Lansings are the best speakers I have ever owned and trust me I have gone through the lot of the",1
B00030099O:great_sound_at_affordable_price:evan_walter,B00030099O,Creative Labs USB SoundBlaster Live! 24-Bit External Sound Card: Electronics,electronics,2 of 2,5.0,Great sound at affordable price,"July 31, 2006",Evan Walter,"Arlington, TX United States","I've been using SBL soundcards for about 3 years. I use it for recording live and with sound fonts.  This usb device is easy to set up and the sound quality is great!  One installation tip.  Initially after I connected it and installed the software, I was not getting any sound, although the software was installed successfully.  I rebooted, and everything was detected and has worked fine since.  So just remember to reboot after installation.",1
